Order_ID,Order_Date,Product,Category,Subcategory,Customer_ID,Region,City,Channel,Unit_Price,Quantity,Discount,Sales,COGS,Profit,Payment_Method
ORD202400825,2024-06-07,Dress - Fashion,Fashion,Dress,CUST4191,South,Chennai,Online,1684,1,0.16,1414.56,1273.36,141.2,UPI
ORD202400118,2024-06-07,Mixer Grinder - Home,Home,Mixer Grinder,CUST4712,South,Hyderabad,Mobile App,6730,2,0.15,11441.0,9541.74,1899.26,UPI
ORD202400695,2024-06-08,Tablet - Electronics,Electronics,Tablet,CUST4795,North,Delhi,Online,12348,2,0.35,16052.4,16878.57,-826.17,Credit Card
ORD202401145,2024-06-08,Smartwatch - Electronics,Electronics,Smartwatch,CUST5576,West,Surat,Mobile App,12923,5,0.17,53630.45,48456.18,5174.27,UPI
ORD202400421,2024-06-09,Sunscreen - Beauty,Beauty,Sunscreen,CUST2927,North,Chandigarh,Store,693,4,0.16,2328.48,1702.16,626.32,UPI
ORD202400018,2024-06-09,Cricket Bat - Sports,Sports,Cricket Bat,CUST1954,East,Kolkata,Online,1987,1,0.35,1291.55,1461.71,-170.16,UPI
ORD202400662,2024-06-10,Water Purifier - Home,Home,Water Purifier,CUST1958,South,Bengaluru,Online,7028,1,0.1,6325.2,4408.8,1916.4,Net Banking
ORD202401076,2024-06-10,Smartwatch - Electronics,Electronics,Smartwatch,CUST3941,East,Patna,Mobile App,13900,3,0.07,38781.0,26190.44,12590.56,Credit Card
ORD202400098,2024-06-10,T-Shirt - Fashion,Fashion,T-Shirt,CUST1984,East,Patna,Online,1468,1,0.07,1365.24,1236.13,129.11,Net Banking
ORD202400551,2024-06-11,Smartphone - Electronics,Electronics,Smartphone,CUST5811,South,Hyderabad,Online,14514,1,0.19,11756.34,11575.39,180.95,Debit Card
ORD202400700,2024-06-12,Jacket - Fashion,Fashion,Jacket,CUST2118,South,Bengaluru,Online,1410,1,0.31,972.9,995.63,-22.73,UPI
ORD202400816,2024-06-12,Perfume - Beauty,Beauty,Perfume,CUST5925,East,Kolkata,Online,854,1,0.11,760.06,647.02,113.04,UPI
ORD202400639,2024-06-12,Earbuds - Electronics,Electronics,Earbuds,CUST1526,South,Chennai,Mobile App,13479,1,0.01,13344.21,8749.36,4594.85,UPI
ORD202400376,2024-06-12,Air Cooler - Home,Home,Air Cooler,CUST2831,North,Jaipur,Store,5332,1,0.16,4478.88,3478.72,1000.16,Debit Card
ORD202401188,2024-06-13,Sneakers - Fashion,Fashion,Sneakers,CUST2876,South,Hyderabad,Mobile App,1735,1,0.35,1127.75,1345.3,-217.55,Credit Card
ORD202400783,2024-06-13,Jacket - Fashion,Fashion,Jacket,CUST5177,North,Lucknow,Mobile App,1104,1,0.18,905.28,701.57,203.71,Debit Card
ORD202401046,2024-06-13,Jeans - Fashion,Fashion,Jeans,CUST2210,North,Lucknow,Mobile App,1755,2,0.2,2808.0,2735.78,72.22,Credit Card
ORD202400489,2024-06-14,T-Shirt - Fashion,Fashion,T-Shirt,CUST5928,North,Delhi,Mobile App,1934,4,0.1,6962.4,4900.8,2061.6,Credit Card
ORD202400528,2024-06-14,Mixer Grinder - Home,Home,Mixer Grinder,CUST2958,West,Mumbai,Online,5630,1,0.21,4447.7,3554.8,892.9,Credit Card
RET202400007,2024-06-14,T-Shirt - Fashion,Fashion,T-Shirt,CUST5928,North,Delhi,Mobile App,1934,-4,0.1,-6962.4,4900.8,-2061.6,Credit Card
ORD202400608,2024-06-14,Mixer Grinder - Home,Home,Mixer Grinder,CUST3384,West,Mumbai,Online,5684,2,0.22,8867.04,7668.68,1198.36,UPI
ORD202400875,2024-06-15,Dumbbells - Sports,Sports,Dumbbells,CUST1716,South,Hyderabad,Store,2848,6,0.03,16575.36,12151.25,4424.11,Credit Card
ORD202400778,2024-06-16,Football - Sports,Sports,Football,CUST5643,South,Kochi,Mobile App,1981,2,0.22,3090.36,2452.33,638.03,Debit Card
ORD202401136,2024-06-16,Shampoo - Beauty,Beauty,Shampoo,CUST4531,West,Mumbai,Online,512,4,0.16,1720.32,1360.44,359.88,UPI
ORD202400916,2024-06-16,Smartwatch - Electronics,Electronics,Smartwatch,CUST4081,West,Surat,Mobile App,13483,1,0.19,10921.23,8799.47,2121.76,Credit Card
ORD202400741,2024-06-16,Tennis Racket - Sports,Sports,Tennis Racket,CUST5813,West,Surat,Online,3031,5,0.07,14094.15,11288.72,2805.43,Credit Card
ORD202400907,2024-06-18,Jeans - Fashion,Fashion,Jeans,CUST2568,North,Delhi,Mobile App,1179,4,0.08,4338.72,2986.86,1351.86,Net Banking
ORD202400693,2024-06-18,Perfume - Beauty,Beauty,Perfume,CUST1726,North,Lucknow,Online,690,4,0.26,2042.4,2344.02,-301.62,Debit Card
ORD202400430,2024-06-18,Tablet - Electronics,Electronics,Tablet,CUST4815,East,Guwahati,Mobile App,12015,1,0.02,11774.7,10014.44,1760.26,Debit Card
ORD202400396,2024-06-19,Perfume - Beauty,Beauty,Perfume,CUST2104,North,Jaipur,Mobile App,719,3,0.11,1919.73,1398.96,520.77,Credit Card
ORD202401091,2024-06-19,Dress - Fashion,Fashion,Dress,CUST2266,West,Pune,Mobile App,1791,1,0.05,1701.45,1118.88,582.57,UPI
ORD202400383,2024-06-20,T-Shirt - Fashion,Fashion,T-Shirt,CUST2583,North,Chandigarh,Online,1690,2,0.35,2197.0,2698.14,-501.14,Debit Card
ORD202400145,2024-06-21,Perfume - Beauty,Beauty,Perfume,CUST5327,West,Mumbai,Mobile App,588,2,0.11,1046.64,986.81,59.83,UPI
ORD202400137,2024-06-21,Mixer Grinder - Home,Home,Mixer Grinder,CUST5349,East,Guwahati,Mobile App,6287,2,0.0,12574.0,8223.52,4350.48,Credit Card
ORD202400737,2024-06-21,Lipstick - Beauty,Beauty,Lipstick,CUST2603,North,Lucknow,Mobile App,684,3,0.27,1497.96,1405.21,92.75,UPI
ORD202400629,2024-06-21,Dumbbells - Sports,Sports,Dumbbells,CUST4855,West,Pune,Mobile App,2945,3,0.07,8216.55,6294.99,1921.56,UPI
ORD202400488,2024-06-22,Lipstick - Beauty,Beauty,Lipstick,CUST4735,South,Bengaluru,Online,827,2,0.1,1488.6,1116.23,372.37,UPI
ORD202400325,2024-06-23,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST5556,South,Bengaluru,Mobile App,5875,1,0.0,5875.0,4303.35,1571.65,Credit Card
ORD202400215,2024-06-23,Earbuds - Electronics,Electronics,Earbuds,CUST3587,East,Kolkata,Mobile App,19296,6,0.12,101882.88,79886.9,21995.98,Net Banking
ORD202400556,2024-06-24,Laptop - Electronics,Electronics,Laptop,CUST5795,East,Guwahati,Mobile App,16884,1,0.11,15026.76,12997.18,2029.58,Debit Card
ORD202401109,2024-06-24,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST1041,North,Jaipur,Online,7293,3,0.07,20347.47,15280.71,5066.76,Cash on Delivery
ORD202401097,2024-06-25,Air Fryer - Home,Home,Air Fryer,CUST5539,North,Chandigarh,Mobile App,5199,3,0.33,10449.99,10561.54,-111.55,UPI
ORD202400406,2024-06-25,Water Purifier - Home,Home,Water Purifier,CUST3511,North,Delhi,Mobile App,6828,5,0.0,34140.0,24290.23,9849.77,UPI
ORD202400794,2024-06-26,Air Fryer - Home,Home,Air Fryer,CUST3076,South,Hyderabad,Online,7158,1,0.19,5797.98,5785.42,12.56,Credit Card
ORD202400066,2024-06-27,Perfume - Beauty,Beauty,Perfume,CUST4120,West,Ahmedabad,Mobile App,570,1,0.01,564.3,373.36,190.94,UPI
ORD202400457,2024-06-27,Smartphone - Electronics,Electronics,Smartphone,CUST5042,North,Delhi,Online,10858,1,0.3,7600.6,6573.56,1027.04,Debit Card
ORD202400184,2024-06-27,Sunscreen - Beauty,Beauty,Sunscreen,CUST3998,West,Mumbai,Mobile App,538,1,0.19,435.78,403.59,32.19,Cash on Delivery
ORD202401031,2024-06-28,Sneakers - Fashion,Fashion,Sneakers,CUST5254,East,Patna,Online,1649,1,0.15,1401.65,1191.26,210.39,UPI
ORD202400832,2024-06-28,Lipstick - Beauty,Beauty,Lipstick,CUST1947,West,Pune,Online,585,2,0.16,982.8,767.11,215.69,Credit Card
ORD202400134,2024-06-28,Cricket Bat - Sports,Sports,Cricket Bat,CUST1560,West,Surat,Store,2115,2,0.13,3680.1,3067.97,612.13,UPI
ORD202400773,2024-06-29,Smartwatch - Electronics,Electronics,Smartwatch,CUST1722,West,Ahmedabad,Mobile App,14910,2,0.3,20874.0,21817.2,-943.2,Debit Card
ORD202400236,2024-06-29,Perfume - Beauty,Beauty,Perfume,CUST4156,North,Lucknow,Online,700,1,0.31,483.0,459.57,23.43,UPI
ORD202400840,2024-06-29,Water Purifier - Home,Home,Water Purifier,CUST5348,South,Kochi,Online,7508,4,0.09,27329.12,22858.58,4470.54,Credit Card
ORD202400428,2024-06-30,Smartwatch - Electronics,Electronics,Smartwatch,CUST5002,North,Jaipur,Online,17138,4,0.25,51414.0,44227.31,7186.69,Credit Card
ORD202400547,2024-07-02,Tablet - Electronics,Electronics,Tablet,CUST3878,South,Bengaluru,Online,15061,2,0.28,21687.84,24811.1,-3123.26,Credit Card
ORD202400613,2024-07-02,Air Cooler - Home,Home,Air Cooler,CUST1600,East,Kolkata,Online,4790,1,0.09,4358.9,3904.82,454.08,UPI
ORD202400295,2024-07-03,Smartphone - Electronics,Electronics,Smartphone,CUST5820,South,Hyderabad,Mobile App,15173,3,0.1,40967.1,30186.45,10780.65,Net Banking
ORD202401163,2024-07-03,Jeans - Fashion,Fashion,Jeans,CUST5695,South,Bengaluru,Mobile App,1593,6,0.08,8793.36,7030.85,1762.51,Credit Card
ORD202400947,2024-07-04,Face Cream - Beauty,Beauty,Face Cream,CUST4628,East,Guwahati,Mobile App,658,1,0.22,513.24,424.46,88.78,Credit Card
ORD202400498,2024-07-04,Water Purifier - Home,Home,Water Purifier,CUST2554,West,Ahmedabad,Store,6008,1,0.09,5467.28,4343.68,1123.6,UPI
ORD202400485,2024-07-04,Mixer Grinder - Home,Home,Mixer Grinder,CUST1250,North,Jaipur,Mobile App,5295,5,0.1,23827.5,21034.29,2793.21,UPI
ORD202400672,2024-07-05,Dumbbells - Sports,Sports,Dumbbells,CUST3218,West,Ahmedabad,Online,2892,1,0.35,1879.8,2013.53,-133.73,Debit Card
ORD202400315,2024-07-05,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST4854,East,Kolkata,Store,4522,1,0.24,3436.72,3072.35,364.37,Debit Card
ORD202400719,2024-07-06,Air Fryer - Home,Home,Air Fryer,CUST1987,South,Chennai,Mobile App,7210,1,0.12,6344.8,5094.07,1250.73,UPI
ORD202400614,2024-07-07,Face Cream - Beauty,Beauty,Face Cream,CUST3588,East,Bhubaneswar,Online,880,8,0.19,5702.4,5099.14,603.26,Cash on Delivery
ORD202400391,2024-07-07,Tennis Racket - Sports,Sports,Tennis Racket,CUST5565,South,Kochi,Online,2206,2,0.1,3970.8,3735.75,235.05,Debit Card
ORD202400002,2024-07-08,Tennis Racket - Sports,Sports,Tennis Racket,CUST3435,North,Jaipur,Mobile App,2801,1,0.13,2436.87,1996.06,440.81,Net Banking
ORD202401024,2024-07-08,Yoga Mat - Sports,Sports,Yoga Mat,CUST4558,South,Kochi,Mobile App,2373,1,0.03,2301.81,1902.38,399.43,UPI
ORD202400362,2024-07-08,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST5563,West,Surat,Online,6837,1,0.12,6016.56,4939.12,1077.44,Credit Card
ORD202400300,2024-07-08,Tennis Racket - Sports,Sports,Tennis Racket,CUST2748,South,Bengaluru,Mobile App,2005,1,0.19,1624.05,1481.92,142.13,Credit Card
ORD202401070,2024-07-09,Lipstick - Beauty,Beauty,Lipstick,CUST5983,South,Hyderabad,Mobile App,695,2,0.17,1153.7,927.39,226.31,Net Banking
ORD202400308,2024-07-10,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST2260,North,Lucknow,Store,5620,1,0.13,4889.4,3538.79,1350.61,Credit Card
ORD202400881,2024-07-11,Water Purifier - Home,Home,Water Purifier,CUST2167,North,Chandigarh,Online,5185,4,0.12,18251.2,15731.29,2519.91,Net Banking
ORD202400792,2024-07-11,Cricket Bat - Sports,Sports,Cricket Bat,CUST5994,East,Patna,Online,2345,2,0.11,4174.1,3890.18,283.92,Credit Card
ORD202400319,2024-07-11,Water Purifier - Home,Home,Water Purifier,CUST2814,West,Pune,Store,5884,1,0.27,4295.32,4910.98,-615.66,UPI
ORD202401107,2024-07-13,Yoga Mat - Sports,Sports,Yoga Mat,CUST4793,North,Jaipur,Online,2327,1,0.13,2024.49,1740.98,283.51,Net Banking
ORD202400609,2024-07-13,Smartphone - Electronics,Electronics,Smartphone,CUST4872,East,Bhubaneswar,Mobile App,14605,2,0.14,25120.6,22045.77,3074.83,Net Banking
ORD202400441,2024-07-14,Shampoo - Beauty,Beauty,Shampoo,CUST3044,South,Hyderabad,Online,881,6,0.05,5021.7,3811.43,1210.27,Credit Card
ORD202401036,2024-07-14,T-Shirt - Fashion,Fashion,T-Shirt,CUST3039,East,Guwahati,Online,1870,3,0.1,5049.0,3618.23,1430.77,UPI
ORD202400317,2024-07-15,Smartwatch - Electronics,Electronics,Smartwatch,CUST4854,West,Pune,Store,19159,3,0.12,50579.76,40719.16,9860.6,Credit Card
ORD202400309,2024-07-15,Sneakers - Fashion,Fashion,Sneakers,CUST1731,North,Chandigarh,Store,1121,2,0.11,1995.38,1663.55,331.83,Cash on Delivery
ORD202401094,2024-07-15,Laptop - Electronics,Electronics,Laptop,CUST1973,West,Ahmedabad,Mobile App,16314,1,0.35,10604.1,11273.23,-669.13,Net Banking
ORD202400462,2024-07-17,Face Cream - Beauty,Beauty,Face Cream,CUST3078,West,Mumbai,Online,801,1,0.19,648.81,649.56,-0.75,Credit Card
ORD202400164,2024-07-17,Football - Sports,Sports,Football,CUST1370,East,Kolkata,Mobile App,2457,3,0.14,6339.06,5045.93,1293.13,Cash on Delivery
ORD202401198,2024-07-18,Tennis Racket - Sports,Sports,Tennis Racket,CUST4052,South,Kochi,Online,2057,2,0.17,3414.62,3393.11,21.51,Debit Card
ORD202400407,2024-07-18,Water Purifier - Home,Home,Water Purifier,CUST1300,South,Kochi,Online,4551,2,0.23,7008.54,7164.66,-156.12,UPI
RET202400010,2024-07-18,Tennis Racket - Sports,Sports,Tennis Racket,CUST4052,South,Kochi,Online,2057,-2,0.17,-3414.62,3393.11,-21.51,Debit Card
ORD202400564,2024-07-19,Dumbbells - Sports,Sports,Dumbbells,CUST3322,East,Bhubaneswar,Mobile App,2707,1,0.02,2652.86,1885.49,767.37,Debit Card
ORD202400183,2024-07-19,Tennis Racket - Sports,Sports,Tennis Racket,CUST2573,East,Patna,Store,2545,6,0.08,14048.4,10854.6,3193.8,Credit Card
ORD202401151,2024-07-19,Air Cooler - Home,Home,Air Cooler,CUST3796,South,Hyderabad,Mobile App,7195,1,0.24,5468.2,4924.71,543.49,UPI
ORD202401178,2024-07-19,Lipstick - Beauty,Beauty,Lipstick,CUST4020,East,Patna,Mobile App,844,1,0.22,658.32,701.94,-43.62,Cash on Delivery
ORD202400316,2024-07-19,Yoga Mat - Sports,Sports,Yoga Mat,CUST4301,South,Kochi,Store,2013,1,0.02,1972.74,1253.78,718.96,Credit Card
ORD202400126,2024-07-20,Face Cream - Beauty,Beauty,Face Cream,CUST3852,West,Ahmedabad,Online,624,3,0.32,1272.96,1206.71,66.25,Credit Card
ORD202400876,2024-07-20,Cricket Bat - Sports,Sports,Cricket Bat,CUST3822,East,Bhubaneswar,Mobile App,1897,1,0.14,1631.42,1144.83,486.59,Credit Card
ORD202400941,2024-07-21,Football - Sports,Sports,Football,CUST1464,South,Bengaluru,Store,2823,2,0.06,5307.24,3831.48,1475.76,Credit Card
ORD202401126,2024-07-21,Air Fryer - Home,Home,Air Fryer,CUST1396,West,Pune,Online,6663,3,0.21,15791.31,16954.74,-1163.43,Debit Card
ORD202400151,2024-07-21,Perfume - Beauty,Beauty,Perfume,CUST2486,West,Ahmedabad,Mobile App,867,2,0.09,1577.94,1458.78,119.16,Credit Card
ORD202400887,2024-07-21,Yoga Mat - Sports,Sports,Yoga Mat,CUST2889,West,Pune,Online,2953,2,0.04,5669.76,4422.41,1247.35,UPI
ORD202401081,2024-07-21,Cricket Bat - Sports,Sports,Cricket Bat,CUST3690,North,Lucknow,Mobile App,2383,1,0.11,2120.87,1732.53,388.34,Debit Card
ORD202400785,2024-07-22,Smartphone - Electronics,Electronics,Smartphone,CUST1776,East,Kolkata,Store,19145,2,0.11,34078.1,29394.31,4683.79,UPI
RET202400002,2024-07-22,Smartphone - Electronics,Electronics,Smartphone,CUST1776,East,Kolkata,Store,19145,-2,0.11,-34078.1,29394.31,-4683.79,UPI
ORD202400626,2024-07-22,T-Shirt - Fashion,Fashion,T-Shirt,CUST2169,North,Jaipur,Online,1756,3,0.24,4003.68,4351.41,-347.73,Debit Card
ORD202400342,2024-07-22,Laptop - Electronics,Electronics,Laptop,CUST4512,South,Bengaluru,Online,10802,1,0.08,9937.84,8588.53,1349.31,UPI
ORD202400494,2024-07-23,Shampoo - Beauty,Beauty,Shampoo,CUST3263,East,Bhubaneswar,Store,605,1,0.2,484.0,494.05,-10.05,Credit Card
ORD202400244,2024-07-24,Tablet - Electronics,Electronics,Tablet,CUST1139,East,Bhubaneswar,Mobile App,12185,3,0.07,33996.15,24736.55,9259.6,Credit Card
ORD202400987,2024-07-24,Smartwatch - Electronics,Electronics,Smartwatch,CUST4857,West,Pune,Online,17277,1,0.17,14339.91,11565.93,2773.98,Credit Card
ORD202400100,2024-07-24,Shampoo - Beauty,Beauty,Shampoo,CUST3433,East,Guwahati,Online,859,1,0.29,609.89,585.39,24.5,Debit Card
ORD202400511,2024-07-24,Lipstick - Beauty,Beauty,Lipstick,CUST2377,East,Bhubaneswar,Mobile App,726,1,0.27,529.98,575.87,-45.89,UPI
ORD202400178,2024-07-25,Sunscreen - Beauty,Beauty,Sunscreen,CUST4618,North,Delhi,Online,816,2,0.27,1191.36,1202.23,-10.87,Credit Card
ORD202400598,2024-07-25,Laptop - Electronics,Electronics,Laptop,CUST1239,North,Lucknow,Store,14844,3,0.1,40078.8,27207.73,12871.07,Net Banking
RET202400021,2024-07-25,Yoga Mat - Sports,Sports,Yoga Mat,CUST1559,North,Chandigarh,Online,3222,-4,0.12,-11341.44,10480.92,-860.52,UPI
ORD202401194,2024-07-25,Yoga Mat - Sports,Sports,Yoga Mat,CUST1559,North,Chandigarh,Online,3222,4,0.12,11341.44,10480.92,860.52,UPI
ORD202400461,2024-07-26,Earbuds - Electronics,Electronics,Earbuds,CUST5551,West,Pune,Online,11275,1,0.18,9245.5,9129.48,116.02,UPI
ORD202401027,2024-07-26,Cricket Bat - Sports,Sports,Cricket Bat,CUST5445,North,Lucknow,Online,2364,1,0.08,2174.88,1788.31,386.57,Credit Card
ORD202400784,2024-07-27,Football - Sports,Sports,Football,CUST4124,East,Kolkata,Mobile App,2148,2,0.11,3823.44,3471.42,352.02,UPI
ORD202400806,2024-07-27,Dress - Fashion,Fashion,Dress,CUST2363,South,Chennai,Online,1749,1,0.21,1381.71,1083.86,297.85,Credit Card
ORD202400989,2024-07-28,Smartphone - Electronics,Electronics,Smartphone,CUST2853,West,Ahmedabad,Online,14633,2,0.04,28095.36,22856.63,5238.73,Credit Card
ORD202400592,2024-07-29,Smartphone - Electronics,Electronics,Smartphone,CUST3817,East,Bhubaneswar,Online,19295,2,0.07,35888.7,27701.51,8187.19,UPI
ORD202400442,2024-07-29,Mixer Grinder - Home,Home,Mixer Grinder,CUST2903,East,Guwahati,Online,6592,1,0.06,6196.48,4255.24,1941.24,Cash on Delivery
ORD202400904,2024-07-29,Laptop - Electronics,Electronics,Laptop,CUST4732,West,Surat,Mobile App,16905,3,0.14,43614.9,36341.14,7273.76,Net Banking
ORD202401011,2024-07-29,Jeans - Fashion,Fashion,Jeans,CUST2025,South,Bengaluru,Online,1334,2,0.26,1974.32,1932.1,42.22,Debit Card
ORD202401096,2024-07-30,Water Purifier - Home,Home,Water Purifier,CUST3942,West,Surat,Online,7460,1,0.09,6788.6,4936.93,1851.67,Credit Card
ORD202400142,2024-07-31,Cricket Bat - Sports,Sports,Cricket Bat,CUST5724,North,Lucknow,Online,3115,1,0.06,2928.1,2076.16,851.94,Credit Card
ORD202400584,2024-08-02,Smartphone - Electronics,Electronics,Smartphone,CUST5680,North,Delhi,Online,13922,1,0.12,12251.36,11814.89,436.47,Net Banking
ORD202400491,2024-08-02,Tablet - Electronics,Electronics,Tablet,CUST1030,East,Kolkata,Online,11080,2,0.16,18614.4,13390.01,5224.39,Credit Card
ORD202400935,2024-08-02,Smartphone - Electronics,Electronics,Smartphone,CUST1253,South,Kochi,Mobile App,18599,2,0.18,30502.36,30126.35,376.01,Net Banking
ORD202400050,2024-08-03,Smartphone - Electronics,Electronics,Smartphone,CUST4345,East,Bhubaneswar,Mobile App,12857,1,0.14,11057.02,7812.15,3244.87,Credit Card
ORD202400727,2024-08-03,Dress - Fashion,Fashion,Dress,CUST3365,East,Bhubaneswar,Online,1912,3,0.32,3900.48,4474.68,-574.2,Debit Card
ORD202400042,2024-08-04,Cricket Bat - Sports,Sports,Cricket Bat,CUST5178,East,Bhubaneswar,Mobile App,2221,5,0.1,9994.5,9285.91,708.59,UPI
ORD202400277,2024-08-04,Dress - Fashion,Fashion,Dress,CUST5446,South,Chennai,Mobile App,1698,8,0.1,12225.6,11538.35,687.25,UPI
ORD202400978,2024-08-04,Shampoo - Beauty,Beauty,Shampoo,CUST2389,South,Kochi,Online,646,1,0.06,607.24,402.69,204.55,Net Banking
ORD202400175,2024-08-05,Yoga Mat - Sports,Sports,Yoga Mat,CUST4247,East,Bhubaneswar,Store,2560,1,0.17,2124.8,1952.73,172.07,Credit Card
ORD202401000,2024-08-05,Cricket Bat - Sports,Sports,Cricket Bat,CUST2842,West,Ahmedabad,Mobile App,3168,4,0.16,10644.48,9571.61,1072.87,Cash on Delivery
ORD202400008,2024-08-05,Mixer Grinder - Home,Home,Mixer Grinder,CUST5191,South,Bengaluru,Online,5832,1,0.18,4782.24,4192.29,589.95,Debit Card
ORD202401013,2024-08-06,Earbuds - Electronics,Electronics,Earbuds,CUST5960,East,Bhubaneswar,Online,15358,1,0.07,14282.94,11958.84,2324.1,Credit Card
ORD202401041,2024-08-07,T-Shirt - Fashion,Fashion,T-Shirt,CUST3791,South,Chennai,Mobile App,1798,1,0.25,1348.5,1160.15,188.35,UPI
ORD202400942,2024-08-07,Smartphone - Electronics,Electronics,Smartphone,CUST4411,North,Delhi,Mobile App,12755,1,0.25,9566.25,9482.02,84.23,Credit Card
ORD202400827,2024-08-07,Sneakers - Fashion,Fashion,Sneakers,CUST1345,North,Delhi,Online,1805,1,0.18,1480.1,1088.22,391.88,Credit Card
ORD202400899,2024-08-07,Laptop - Electronics,Electronics,Laptop,CUST3058,South,Bengaluru,Mobile App,16447,1,0.11,14637.83,13770.95,866.88,UPI
ORD202400140,2024-08-08,Shampoo - Beauty,Beauty,Shampoo,CUST2549,West,Mumbai,Online,688,2,0.1,1238.4,968.06,270.34,UPI
ORD202400786,2024-08-08,Smartphone - Electronics,Electronics,Smartphone,CUST2109,South,Kochi,Online,15235,1,0.21,12035.65,9695.66,2339.99,Credit Card
ORD202401018,2024-08-08,Laptop - Electronics,Electronics,Laptop,CUST4219,North,Chandigarh,Online,16057,1,0.21,12685.03,10391.92,2293.11,Credit Card
ORD202400833,2024-08-09,Face Cream - Beauty,Beauty,Face Cream,CUST3871,East,Patna,Online,771,1,0.07,717.03,510.67,206.36,UPI
ORD202400275,2024-08-09,Sneakers - Fashion,Fashion,Sneakers,CUST2230,East,Kolkata,Online,1621,2,0.11,2885.38,2574.79,310.59,Debit Card
ORD202400636,2024-08-10,Laptop - Electronics,Electronics,Laptop,CUST5114,East,Kolkata,Mobile App,16128,2,0.26,23869.44,19794.58,4074.86,UPI
ORD202401177,2024-08-10,Dress - Fashion,Fashion,Dress,CUST5072,East,Patna,Online,1314,10,0.35,8541.0,10608.98,-2067.98,Net Banking
ORD202400289,2024-08-10,Earbuds - Electronics,Electronics,Earbuds,CUST5581,West,Surat,Online,10573,2,0.23,16282.42,13512.19,2770.23,Debit Card
ORD202401131,2024-08-10,Perfume - Beauty,Beauty,Perfume,CUST2578,South,Bengaluru,Mobile App,599,8,0.32,3258.56,3200.41,58.15,Credit Card
ORD202400982,2024-08-10,Dumbbells - Sports,Sports,Dumbbells,CUST3954,South,Bengaluru,Online,2532,1,0.03,2456.04,2118.52,337.52,UPI
ORD202400573,2024-08-11,Sneakers - Fashion,Fashion,Sneakers,CUST4403,North,Delhi,Online,1238,4,0.12,4357.76,4170.78,186.98,Credit Card
ORD202400011,2024-08-12,Dumbbells - Sports,Sports,Dumbbells,CUST5659,East,Kolkata,Online,1798,1,0.12,1582.24,1242.25,339.99,UPI
ORD202400429,2024-08-13,Air Cooler - Home,Home,Air Cooler,CUST3415,West,Pune,Mobile App,7025,2,0.31,9694.5,9676.23,18.27,Cash on Delivery
ORD202400855,2024-08-13,Tennis Racket - Sports,Sports,Tennis Racket,CUST5446,South,Kochi,Mobile App,2290,3,0.23,5289.9,5793.09,-503.19,Debit Card
ORD202400291,2024-08-13,Mixer Grinder - Home,Home,Mixer Grinder,CUST3896,West,Mumbai,Mobile App,4900,2,0.09,8918.0,7938.26,979.74,Debit Card
ORD202400203,2024-08-15,Shampoo - Beauty,Beauty,Shampoo,CUST4802,South,Kochi,Mobile App,586,1,0.2,468.8,436.17,32.63,Credit Card
RET202400000,2024-08-15,Face Cream - Beauty,Beauty,Face Cream,CUST1597,West,Ahmedabad,Mobile App,510,-2,0.35,-663.0,844.71,-181.71,UPI
ORD202400542,2024-08-15,Face Cream - Beauty,Beauty,Face Cream,CUST1597,West,Ahmedabad,Mobile App,510,2,0.35,663.0,844.71,-181.71,UPI
ORD202401143,2024-08-16,Face Cream - Beauty,Beauty,Face Cream,CUST2990,East,Kolkata,Online,902,1,0.11,802.78,637.58,165.2,UPI
ORD202400977,2024-08-16,Jacket - Fashion,Fashion,Jacket,CUST3007,South,Bengaluru,Online,1485,3,0.25,3341.25,3191.86,149.39,Credit Card
ORD202400630,2024-08-16,Mixer Grinder - Home,Home,Mixer Grinder,CUST4242,West,Surat,Online,7037,1,0.13,6122.19,4481.61,1640.58,Debit Card
ORD202400130,2024-08-17,Air Cooler - Home,Home,Air Cooler,CUST1661,West,Surat,Mobile App,4932,3,0.12,13020.48,10111.47,2909.01,Credit Card
ORD202400780,2024-08-17,Jeans - Fashion,Fashion,Jeans,CUST2839,North,Jaipur,Online,1222,2,0.35,1588.6,1471.16,117.44,Net Banking
ORD202401068,2024-08-18,Smartphone - Electronics,Electronics,Smartphone,CUST3134,West,Mumbai,Store,13943,1,0.21,11014.97,11250.88,-235.91,Credit Card
ORD202400711,2024-08-18,Sunscreen - Beauty,Beauty,Sunscreen,CUST2417,North,Delhi,Mobile App,632,1,0.04,606.72,467.0,139.72,Credit Card
ORD202400435,2024-08-18,Smartwatch - Electronics,Electronics,Smartwatch,CUST2168,East,Guwahati,Online,14892,3,0.17,37081.08,27245.23,9835.85,Debit Card
ORD202401023,2024-08-18,Water Purifier - Home,Home,Water Purifier,CUST2220,East,Kolkata,Online,5464,1,0.11,4862.96,3587.48,1275.48,UPI
ORD202400627,2024-08-18,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST1656,South,Bengaluru,Mobile App,5262,2,0.29,7472.04,7157.73,314.31,Net Banking
ORD202400705,2024-08-19,Dress - Fashion,Fashion,Dress,CUST4598,East,Bhubaneswar,Online,1589,2,0.13,2764.86,2229.06,535.8,UPI
